condition_id,prop_key,prop_name,value_num,value_text,unit,basis,method,standard,notes,temperature_c,strain_rate,frequency_hz,environment,uncertainty,confidence
215,wear_rate,Wear rate,1.3595516532215879e-05,,mm^3/Nm,typ,Archard,,,,,,air,,SYN
215,machinability_rating,Machinability rating,,,%,typ,,,100% ~ free-machining steel,,,,air,,SYN
215,weldability_rating,Weldability rating,,,1-5,typ,,,"1=poor,5=excellent",,,,air,,SYN
215,additive_compatibility,Additive manufacturing compatibility,,EBM,,typ,,,,,,,air,,SYN
215,surface_treatment_compatibility,Surface treatment compatibility,,anodizing,,typ,,,,,,,air,,SYN
215,test_temperature,Test temperature,23.0,,C,typ,,,Default reference test temp,,,,air,,SYN
216,applications_typical,Typical applications,,lightweight frames,,typ,,,,,,,air,,SYN
216,composition_wt_percent,Composition (wt%),,"{""Cu"":85.299,""Zn"":9.866,""Sn"":3.876,""Pb"":0.959}",wt%,typ,reported,,,,,,air,,SYN
216,impurity_limits,Impurity limits,,low,,typ,,,,,,,air,,SYN
216,crystal_structure,Crystal structure,,Amorphous,,typ,,,,,,,air,,SYN
216,grain_size,Grain size,22.445897248951002,,um,typ,ASTM E112,ASTM E112,,,,,air,,SYN
216,specific_volume,Specific volume,0.00012757298160835244,,m^3/kg,typ,,,,,,,air,,SYN
216,glass_transition_temperature,Glass transition temperature (Tg),,,C,typ,DSC,,,,,,air,,SYN
216,decomposition_temperature,Decomposition temperature,,,C,typ,TGA,,,,,,air,,SYN
216,boiling_point,Boiling point,,,C,typ,,,,,,,air,,SYN
216,surface_energy,Surface energy,,,mJ/m^2,typ,,,,,,,air,,SYN
216,shear_modulus,Shear modulus,84491320467.69809,,Pa,typ,calc,,G=E/(2(1+nu)),,,,air,,SYN
216,bulk_modulus,Bulk modulus,163922484349.40808,,Pa,typ,calc,,K=E/(3(1-2nu)),,,,air,,SYN
216,damping_loss_factor,Damping loss factor,0.01539082472744525,,-,typ,,,,,,,air,,SYN
216,compressive_strength,Compressive strength,1567533717.1469905,,Pa,typ,,ASTM E9,,,,,air,,SYN
216,elongation_at_break,Elongation at break,28.953448053446294,,%,typ,,ASTM E8,,,,,air,,SYN
216,hollomon_K,Hollomon strength coefficient (K),408821213.9273261,,Pa,typ,fit,,Synthetic fit parameter,,,,air,,SYN
216,hollomon_n,Hollomon strain hardening exponent (n),0.06731528528524462,,-,typ,fit,,,,,,air,,SYN
216,hardness_vickers,Hardness (Vickers),123.68916590249424,,HV,typ,,ASTM E92,,,,,air,,SYN
216,notch_sensitivity,Notch sensitivity,0.3050792895099519,,-,typ,,,,,,,air,,SYN
216,fracture_toughness_KIC,Fracture toughness KIC,57.41879044640913,,MPa*sqrt(m),typ,,ASTM E399,,,,,air,,SYN
216,impact_charpy,Charpy impact energy,45.32608943036683,,J,typ,,ASTM E23,,,,,air,,SYN
216,dbtt,Ductile-to-brittle transition temperature,,,C,typ,,,,,,,air,,SYN
216,endurance_limit,Endurance limit,604959545.4388398,,Pa,typ,rotating bending,,,,,,air,,SYN
216,mean_stress_model,Mean stress correction model,,Soderberg,,typ,,,,,,,air,,SYN
216,deltaK_threshold,Fatigue threshold ΔKth,7.653155649687099,,MPa*sqrt(m),typ,,ASTM E647,,,,,air,,SYN
216,larson_miller_C,Larson–Miller constant C,,,-,typ,LMP,,,,,,air,,SYN
216,relaxation_modulus,Relaxation modulus (at 1h),,,Pa,typ,stress relaxation,,,23.0,,,air,,SYN
216,specific_heat_cp,Specific heat Cp,469.58912930551406,,J/kgK,typ,DSC,,,23.0,,,air,,SYN
216,thermal_diffusivity,Thermal diffusivity,5.7637410634541484e-05,,m^2/s,typ,,,,23.0,,,air,,SYN
216,emissivity,Emissivity,0.4727358390807255,,-,typ,,,,,,,air,,SYN
216,max_service_temperature,Max service temperature,289.58578788689863,,C,typ,,,,,,,air,,SYN
216,electrical_resistivity,Electrical resistivity,2.827919601953061e-07,,ohm*m,typ,,,,23.0,,,air,,SYN
216,dielectric_constant,Dielectric constant (εr),,,-,typ,,,,,,1000000.0,air,,SYN
216,relative_permeability,Relative permeability μr,1.14222290504423,,-,typ,,,,,,,air,,SYN
216,curie_temperature,Curie temperature,,,C,typ,,,,,,,air,,SYN
216,refractive_index,Refractive index,,,-,typ,,,,,,,air,,SYN
216,transmittance,Transmittance,,,-,typ,,,,,,,air,,SYN
216,corrosion_rate,Corrosion rate,1.8395751312683999,,mm/yr,typ,,,,,,,acidic,,SYN
216,chemical_compatibility,Chemical compatibility,,good with oils,,typ,,,,,,,air,,SYN
216,coefficient_of_friction,Coefficient of friction (dry),0.49312167949636176,,-,typ,pin-on-disk,,,,,,air,,SYN
216,wear_rate,Wear rate,4.32839971883342e-05,,mm^3/Nm,typ,Archard,,,,,,air,,SYN
216,machinability_rating,Machinability rating,57.62563053813985,,%,typ,,,100% ~ free-machining steel,,,,air,,SYN
216,weldability_rating,Weldability rating,2.2922219369385513,,1-5,typ,,,"1=poor,5=excellent",,,,air,,SYN
216,additive_compatibility,Additive manufacturing compatibility,,Not recommended,,typ,,,,,,,air,,SYN
216,surface_treatment_compatibility,Surface treatment compatibility,,anodizing,,typ,,,,,,,air,,SYN
216,test_temperature,Test temperature,23.0,,C,typ,,,Default reference test temp,,,,air,,SYN
217,applications_typical,Typical applications,,general structural,,typ,,,,,,,air,,SYN
217,composition_wt_percent,Composition (wt%),,"{""Cu"":88.803,""Zn"":1.669,""Sn"":5.941,""Pb"":3.587}",wt%,typ,reported,,,,,,air,,SYN
217,impurity_limits,Impurity limits,,standard,,typ,,,,,,,air,,SYN
217,crystal_structure,Crystal structure,,BCC,,typ,,,,,,,air,,SYN
217,grain_size,Grain size,78.73921709654002,,um,typ,ASTM E112,ASTM E112,,,,,air,,SYN
217,specific_volume,Specific volume,0.00012757298160835244,,m^3/kg,typ,,,,,,,air,,SYN
217,glass_transition_temperature,Glass transition temperature (Tg),,,C,typ,DSC,,,,,,air,,SYN
217,decomposition_temperature,Decomposition temperature,,,C,typ,TGA,,,,,,air,,SYN
217,boiling_point,Boiling point,,,C,typ,,,,,,,air,,SYN
217,surface_energy,Surface energy,,,mJ/m^2,typ,,,,,,,air,,SYN
217,shear_modulus,Shear modulus,84491320467.69809,,Pa,typ,calc,,G=E/(2(1+nu)),,,,air,,SYN
217,bulk_modulus,Bulk modulus,163922484349.40808,,Pa,typ,calc,,K=E/(3(1-2nu)),,,,air,,SYN
217,damping_loss_factor,Damping loss factor,0.011577080842300524,,-,typ,,,,,,,air,,SYN
217,compressive_strength,Compressive strength,1752645732.0384634,,Pa,typ,,ASTM E9,,,,,air,,SYN
217,elongation_at_break,Elongation at break,32.42863507385728,,%,typ,,ASTM E8,,,,,air,,SYN
217,hollomon_K,Hollomon strength coefficient (K),721974501.8343613,,Pa,typ,fit,,Synthetic fit parameter,,,,air,,SYN
217,hollomon_n,Hollomon strain hardening exponent (n),0.1846333245285569,,-,typ,fit,,,,,,air,,SYN
217,hardness_vickers,Hardness (Vickers),138.2066292154101,,HV,typ,,ASTM E92,,,,,air,,SYN
217,notch_sensitivity,Notch sensitivity,0.7664540103192825,,-,typ,,,,,,,air,,SYN
217,fracture_toughness_KIC,Fracture toughness KIC,54.6699811236892,,MPa*sqrt(m),typ,,ASTM E399,,,,,air,,SYN
217,impact_charpy,Charpy impact energy,219.90532749599816,,J,typ,,ASTM E23,,,,,air,,SYN
217,dbtt,Ductile-to-brittle transition temperature,,,C,typ,,,,,,,air,,SYN
217,endurance_limit,Endurance limit,588308523.5170637,,Pa,typ,rotating bending,,,,,,air,,SYN
217,mean_stress_model,Mean stress correction model,,Soderberg,,typ,,,,,,,air,,SYN
217,deltaK_threshold,Fatigue threshold ΔKth,4.672685681855724,,MPa*sqrt(m),typ,,ASTM E647,,,,,air,,SYN
217,larson_miller_C,Larson–Miller constant C,19.58480415526934,,-,typ,LMP,,,,,,air,,SYN
217,relaxation_modulus,Relaxation modulus (at 1h),,,Pa,typ,stress relaxation,,,23.0,,,air,,SYN
217,specific_heat_cp,Specific heat Cp,512.4406604853228,,J/kgK,typ,DSC,,,23.0,,,air,,SYN
217,thermal_diffusivity,Thermal diffusivity,6.423011188345137e-05,,m^2/s,typ,,,,23.0,,,air,,SYN
217,emissivity,Emissivity,0.3709673741705489,,-,typ,,,,,,,air,,SYN
217,max_service_temperature,Max service temperature,390.5247412507613,,C,typ,,,,,,,air,,SYN
217,electrical_resistivity,Electrical resistivity,8.324702685689989e-07,,ohm*m,typ,,,,23.0,,,air,,SYN
217,dielectric_constant,Dielectric constant (εr),,,-,typ,,,,,,1000000.0,air,,SYN
217,relative_permeability,Relative permeability μr,1.1194232209831454,,-,typ,,,,,,,air,,SYN
217,curie_temperature,Curie temperature,,,C,typ,,,,,,,air,,SYN
217,refractive_index,Refractive index,,,-,typ,,,,,,,air,,SYN
217,transmittance,Transmittance,,,-,typ,,,,,,,air,,SYN
217,corrosion_rate,Corrosion rate,1.8580844273964758,,mm/yr,typ,,,,,,,seawater,,SYN
217,chemical_compatibility,Chemical compatibility,,avoid strong acids,,typ,,,,,,,air,,SYN
217,coefficient_of_friction,Coefficient of friction (dry),0.5253996371209646,,-,typ,pin-on-disk,,,,,,air,,SYN
217,wear_rate,Wear rate,5.823202780971515e-05,,mm^3/Nm,typ,Archard,,,,,,air,,SYN
217,machinability_rating,Machinability rating,29.997454084959692,,%,typ,,,100% ~ free-machining steel,,,,air,,SYN
217,weldability_rating,Weldability rating,4.7620026978547525,,1-5,typ,,,"1=poor,5=excellent",,,,air,,SYN
217,additive_compatibility,Additive manufacturing compatibility,,Not recommended,,typ,,,,,,,air,,SYN
217,surface_treatment_compatibility,Surface treatment compatibility,,anodizing,,typ,,,,,,,air,,SYN
217,test_temperature,Test temperature,23.0,,C,typ,,,Default reference test temp,,,,air,,SYN
218,applications_typical,Typical applications,,wear parts,,typ,,,,,,,air,,SYN
218,composition_wt_percent,Composition (wt%),,"{""Ceramic"":100.0}",wt%,typ,reported,,,,,,air,,SYN
218,impurity_limits,Impurity limits,,standard,,typ,,,,,,,air,,SYN
218,crystal_structure,Crystal structure,,BCC,,typ,,,,,,,air,,SYN
218,grain_size,Grain size,3.75134936353546,,um,typ,,,,,,,air,,SYN
218,specific_volume,Specific volume,0.0004086341470978751,,m^3/kg,typ,,,,,,,air,,SYN
218,glass_transition_temperature,Glass transition temperature (Tg),,,C,typ,DSC,,,,,,air,,SYN
218,decomposition_temperature,Decomposition temperature,,,C,typ,TGA,,,,,,air,,SYN
218,boiling_point,Boiling point,,,C,typ,,,,,,,air,,SYN
218,surface_energy,Surface energy,146.14206407950533,,mJ/m^2,typ,,,,,,,air,,SYN
218,shear_modulus,Shear modulus,51843219559.006065,,Pa,typ,calc,,G=E/(2(1+nu)),,,,air,,SYN
218,bulk_modulus,Bulk modulus,66067921048.13184,,Pa,typ,calc,,K=E/(3(1-2nu)),,,,air,,SYN
218,damping_loss_factor,Damping loss factor,0.10661938425552064,,-,typ,DMA,,,,,,air,,SYN
218,compressive_strength,Compressive strength,3008315270.221535,,Pa,typ,,,,,,,air,,SYN
218,elongation_at_break,Elongation at break,6.622743113675005,,%,typ,,,,,,,air,,SYN
218,hollomon_K,Hollomon strength coefficient (K),,,Pa,typ,fit,,Synthetic fit parameter,,,,air,,SYN
218,hollomon_n,Hollomon strain hardening exponent (n),,,-,typ,fit,,,,,,air,,SYN
218,hardness_vickers,Hardness (Vickers),617.2409521277517,,HV,typ,,ASTM E92,,,,,air,,SYN
218,notch_sensitivity,Notch sensitivity,,,-,typ,,,,,,,air,,SYN
218,fracture_toughness_KIC,Fracture toughness KIC,4.243451308264927,,MPa*sqrt(m),typ,,ASTM E399,,,,,air,,SYN
218,impact_charpy,Charpy impact energy,30.18381838050895,,J,typ,,,,,,,air,,SYN
218,dbtt,Ductile-to-brittle transition temperature,,,C,typ,,,,,,,air,,SYN
218,endurance_limit,Endurance limit,,,Pa,typ,rotating bending,,,,,,air,,SYN
218,mean_stress_model,Mean stress correction model,,Goodman,,typ,,,,,,,air,,SYN
218,deltaK_threshold,Fatigue threshold ΔKth,,,MPa*sqrt(m),typ,,,,,,,air,,SYN
218,larson_miller_C,Larson–Miller constant C,,,-,typ,LMP,,,,,,air,,SYN
218,relaxation_modulus,Relaxation modulus (at 1h),,,Pa,typ,stress relaxation,,,23.0,,,air,,SYN
218,specific_heat_cp,Specific heat Cp,652.2651609819593,,J/kgK,typ,DSC,,,23.0,,,air,,SYN
218,thermal_diffusivity,Thermal diffusivity,6.571753670349533e-05,,m^2/s,typ,,,,23.0,,,air,,SYN
218,emissivity,Emissivity,0.7986621640989754,,-,typ,,,,,,,air,,SYN
218,max_service_temperature,Max service temperature,785.5360245678339,,C,typ,,,,,,,air,,SYN
218,electrical_resistivity,Electrical resistivity,7354278699095724.0,,ohm*m,typ,,,,23.0,,,air,,SYN
218,dielectric_constant,Dielectric constant (εr),2.893395051004346,,-,typ,,,,,,1000000.0,air,,SYN
218,relative_permeability,Relative permeability μr,1.0533216183561476,,-,typ,,,,,,,air,,SYN
218,curie_temperature,Curie temperature,,,C,typ,,,,,,,air,,SYN
218,refractive_index,Refractive index,1.5947186729331535,,-,typ,,,,,,,air,,SYN
218,transmittance,Transmittance,,,-,typ,,,,,,,air,,SYN
218,corrosion_rate,Corrosion rate,,,mm/yr,typ,,,,,,,seawater,,SYN
218,chemical_compatibility,Chemical compatibility,,avoid strong acids,,typ,,,,,,,air,,SYN
218,coefficient_of_friction,Coefficient of friction (dry),0.6271210140058022,,-,typ,pin-on-disk,,,,,,air,,SYN
218,wear_rate,Wear rate,6.066313277592593e-05,,mm^3/Nm,typ,Archard,,,,,,air,,SYN
218,machinability_rating,Machinability rating,,,%,typ,,,100% ~ free-machining steel,,,,air,,SYN
218,weldability_rating,Weldability rating,,,1-5,typ,,,"1=poor,5=excellent",,,,air,,SYN
218,additive_compatibility,Additive manufacturing compatibility,,EBM,,typ,,,,,,,air,,SYN
218,surface_treatment_compatibility,Surface treatment compatibility,,nitriding,,typ,,,,,,,air,,SYN
218,test_temperature,Test temperature,23.0,,C,typ,,,Default reference test temp,,,,air,,SYN
219,applications_typical,Typical applications,,aerospace components,,typ,,,,,,,air,,SYN
219,composition_wt_percent,Composition (wt%),,"{""Ceramic"":100.0}",wt%,typ,reported,,,,,,air,,SYN
219,impurity_limits,Impurity limits,,standard,,typ,,,,,,,air,,SYN
219,crystal_structure,Crystal structure,,FCC,,typ,,,,,,,air,,SYN
219,grain_size,Grain size,8.864717825836232,,um,typ,,,,,,,air,,SYN
219,specific_volume,Specific volume,0.0001675768891466987,,m^3/kg,typ,,,,,,,air,,SYN
219,glass_transition_temperature,Glass transition temperature (Tg),,,C,typ,DSC,,,,,,air,,SYN
219,decomposition_temperature,Decomposition temperature,,,C,typ,TGA,,,,,,air,,SYN
219,boiling_point,Boiling point,,,C,typ,,,,,,,air,,SYN
219,surface_energy,Surface energy,,,mJ/m^2,typ,,,,,,,air,,SYN
219,shear_modulus,Shear modulus,34189560811.72224,,Pa,typ,calc,,G=E/(2(1+nu)),,,,air,,SYN
219,bulk_modulus,Bulk modulus,60978399357.43757,,Pa,typ,calc,,K=E/(3(1-2nu)),,,,air,,SYN
219,damping_loss_factor,Damping loss factor,0.09752076735566598,,-,typ,DMA,,,,,,air,,SYN
219,compressive_strength,Compressive strength,2725068758.7062078,,Pa,typ,,,,,,,air,,SYN
219,elongation_at_break,Elongation at break,3.980765012919183,,%,typ,,,,,,,air,,SYN
219,hollomon_K,Hollomon strength coefficient (K),,,Pa,typ,fit,,Synthetic fit parameter,,,,air,,SYN
219,hollomon_n,Hollomon strain hardening exponent (n),,,-,typ,fit,,,,,,air,,SYN
219,hardness_vickers,Hardness (Vickers),157.0907185575499,,HV,typ,,ASTM E92,,,,,air,,SYN
219,notch_sensitivity,Notch sensitivity,,,-,typ,,,,,,,air,,SYN
219,fracture_toughness_KIC,Fracture toughness KIC,10.867401314400361,,MPa*sqrt(m),typ,,ASTM E399,,,,,air,,SYN
219,impact_charpy,Charpy impact energy,15.886245960475238,,J,typ,,,,,,,air,,SYN
219,dbtt,Ductile-to-brittle transition temperature,,,C,typ,,,,,,,air,,SYN
219,endurance_limit,Endurance limit,,,Pa,typ,rotating bending,,,,,,air,,SYN
219,mean_stress_model,Mean stress correction model,,Soderberg,,typ,,,,,,,air,,SYN
219,deltaK_threshold,Fatigue threshold ΔKth,,,MPa*sqrt(m),typ,,,,,,,air,,SYN
219,larson_miller_C,Larson–Miller constant C,,,-,typ,LMP,,,,,,air,,SYN
219,relaxation_modulus,Relaxation modulus (at 1h),,,Pa,typ,stress relaxation,,,23.0,,,air,,SYN
219,specific_heat_cp,Specific heat Cp,858.0650344340161,,J/kgK,typ,DSC,,,23.0,,,air,,SYN
219,thermal_diffusivity,Thermal diffusivity,3.363913033945298e-05,,m^2/s,typ,,,,23.0,,,air,,SYN
219,emissivity,Emissivity,0.6973065657335606,,-,typ,,,,,,,air,,SYN
219,max_service_temperature,Max service temperature,1152.556615715143,,C,typ,,,,,,,air,,SYN
219,electrical_resistivity,Electrical resistivity,6897135756141647.0,,ohm*m,typ,,,,23.0,,,air,,SYN
219,dielectric_constant,Dielectric constant (εr),3.946006637420399,,-,typ,,,,,,1000000.0,air,,SYN
219,relative_permeability,Relative permeability μr,1.1941093728282557,,-,typ,,,,,,,air,,SYN
219,curie_temperature,Curie temperature,,,C,typ,,,,,,,air,,SYN
219,refractive_index,Refractive index,1.5505621191080232,,-,typ,,,,,,,air,,SYN
219,transmittance,Transmittance,0.014060317283791106,,-,typ,,,,,,,air,,SYN
219,corrosion_rate,Corrosion rate,,,mm/yr,typ,,,,,,,alkaline,,SYN
219,chemical_compatibility,Chemical compatibility,,avoid strong acids,,typ,,,,,,,air,,SYN
219,coefficient_of_friction,Coefficient of friction (dry),0.6334751506248526,,-,typ,pin-on-disk,,,,,,air,,SYN
219,wear_rate,Wear rate,8.768753164933736e-05,,mm^3/Nm,typ,Archard,,,,,,air,,SYN
219,machinability_rating,Machinability rating,,,%,typ,,,100% ~ free-machining steel,,,,air,,SYN
219,weldability_rating,Weldability rating,,,1-5,typ,,,"1=poor,5=excellent",,,,air,,SYN
219,additive_compatibility,Additive manufacturing compatibility,,SLM,,typ,,,,,,,air,,SYN
219,surface_treatment_compatibility,Surface treatment compatibility,,anodizing,,typ,,,,,,,air,,SYN
219,test_temperature,Test temperature,23.0,,C,typ,,,Default reference test temp,,,,air,,SYN
220,applications_typical,Typical applications,,wear parts,,typ,,,,,,,air,,SYN
220,composition_wt_percent,Composition (wt%),,"{""Ceramic"":100.0}",wt%,typ,reported,,,,,,air,,SYN
220,impurity_limits,Impurity limits,,low,,typ,,,,,,,air,,SYN
220,crystal_structure,Crystal structure,,Amorphous,,typ,,,,,,,air,,SYN
220,grain_size,Grain size,2.0128941474822617,,um,typ,,,,,,,air,,SYN
220,specific_volume,Specific volume,0.0004219268606711932,,m^3/kg,typ,,,,,,,air,,SYN
220,glass_transition_temperature,Glass transition temperature (Tg),,,C,typ,DSC,,,,,,air,,SYN
220,decomposition_temperature,Decomposition temperature,,,C,typ,TGA,,,,,,air,,SYN
220,boiling_point,Boiling point,,,C,typ,,,,,,,air,,SYN
220,surface_energy,Surface energy,,,mJ/m^2,typ,,,,,,,air,,SYN
220,shear_modulus,Shear modulus,82741866054.61842,,Pa,typ,calc,,G=E/(2(1+nu)),,,,air,,SYN
220,bulk_modulus,Bulk modulus,106862666867.53802,,Pa,typ,calc,,K=E/(3(1-2nu)),,,,air,,SYN
220,damping_loss_factor,Damping loss factor,0.0966293087540826,,-,typ,DMA,,,,,,air,,SYN
220,compressive_strength,Compressive strength,4773848234.045542,,Pa,typ,,,,,,,air,,SYN
220,elongation_at_break,Elongation at break,4.961669840177469,,%,typ,,,,,,,air,,SYN
220,hollomon_K,Hollomon strength coefficient (K),,,Pa,typ,fit,,Synthetic fit parameter,,,,air,,SYN
220,hollomon_n,Hollomon strain hardening exponent (n),,,-,typ,fit,,,,,,air,,SYN
220,hardness_vickers,Hardness (Vickers),243.93681044517376,,HV,typ,,ASTM E92,,,,,air,,SYN
220,notch_sensitivity,Notch sensitivity,,,-,typ,,,,,,,air,,SYN
220,fracture_toughness_KIC,Fracture toughness KIC,5.723188504000911,,MPa*sqrt(m),typ,,ASTM E399,,,,,air,,SYN
220,impact_charpy,Charpy impact energy,20.10276124500294,,J,typ,,,,,,,air,,SYN
220,dbtt,Ductile-to-brittle transition temperature,,,C,typ,,,,,,,air,,SYN
220,endurance_limit,Endurance limit,,,Pa,typ,rotating bending,,,,,,air,,SYN
220,mean_stress_model,Mean stress correction model,,Goodman,,typ,,,,,,,air,,SYN
220,deltaK_threshold,Fatigue threshold ΔKth,,,MPa*sqrt(m),typ,,,,,,,air,,SYN
220,larson_miller_C,Larson–Miller constant C,,,-,typ,LMP,,,,,,air,,SYN
220,relaxation_modulus,Relaxation modulus (at 1h),,,Pa,typ,stress relaxation,,,23.0,,,air,,SYN
220,specific_heat_cp,Specific heat Cp,664.6651195321044,,J/kgK,typ,DSC,,,23.0,,,air,,SYN
220,thermal_diffusivity,Thermal diffusivity,1.0917430020821186e-06,,m^2/s,typ,,,,23.0,,,air,,SYN
220,emissivity,Emissivity,0.6630914224469459,,-,typ,,,,,,,air,,SYN
220,max_service_temperature,Max service temperature,764.0156306483079,,C,typ,,,,,,,air,,SYN
220,electrical_resistivity,Electrical resistivity,8538339524254976.0,,ohm*m,typ,,,,23.0,,,air,,SYN
220,dielectric_constant,Dielectric constant (εr),8.35950883298488,,-,typ,,,,,,1000000.0,air,,SYN
220,relative_permeability,Relative permeability μr,1.121315505976529,,-,typ,,,,,,,air,,SYN
220,curie_temperature,Curie temperature,,,C,typ,,,,,,,air,,SYN
220,refractive_index,Refractive index,1.9894865855947736,,-,typ,,,,,,,air,,SYN
220,transmittance,Transmittance,,,-,typ,,,,,,,air,,SYN
220,corrosion_rate,Corrosion rate,,,mm/yr,typ,,,,,,,air,,SYN
220,chemical_compatibility,Chemical compatibility,,excellent oxidation resistance,,typ,,,,,,,air,,SYN
220,coefficient_of_friction,Coefficient of friction (dry),0.13685729063775787,,-,typ,pin-on-disk,,,,,,air,,SYN
220,wear_rate,Wear rate,1.4806840911994646e-05,,mm^3/Nm,typ,Archard,,,,,,air,,SYN
220,machinability_rating,Machinability rating,,,%,typ,,,100% ~ free-machining steel,,,,air,,SYN
220,weldability_rating,Weldability rating,,,1-5,typ,,,"1=poor,5=excellent",,,,air,,SYN
220,additive_compatibility,Additive manufacturing compatibility,,SLM,,typ,,,,,,,air,,SYN
220,surface_treatment_compatibility,Surface treatment compatibility,,none,,typ,,,,,,,air,,SYN
220,test_temperature,Test temperature,23.0,,C,typ,,,Default reference test temp,,,,air,,SYN
221,applications_typical,Typical applications,,wear parts,,typ,,,,,,,air,,SYN
221,composition_wt_percent,Composition (wt%),,"{""Ceramic"":100.0}",wt%,typ,reported,,,,,,air,,SYN
221,impurity_limits,Impurity limits,,low,,typ,,,,,,,air,,SYN
221,crystal_structure,Crystal structure,,HCP,,typ,,,,,,,air,,SYN
221,grain_size,Grain size,6.074769436566416,,um,typ,,,,,,,air,,SYN
221,specific_volume,Specific volume,0.0004219268606711932,,m^3/kg,typ,,,,,,,air,,SYN
221,glass_transition_temperature,Glass transition temperature (Tg),,,C,typ,DSC,,,,,,air,,SYN
221,decomposition_temperature,Decomposition temperature,,,C,typ,TGA,,,,,,air,,SYN
221,boiling_point,Boiling point,,,C,typ,,,,,,,air,,SYN
221,surface_energy,Surface energy,,,mJ/m^2,typ,,,,,,,air,,SYN
221,shear_modulus,Shear modulus,82741866054.61842,,Pa,typ,calc,,G=E/(2(1+nu)),,,,air,,SYN
221,bulk_modulus,Bulk modulus,106862666867.53802,,Pa,typ,calc,,K=E/(3(1-2nu)),,,,air,,SYN
221,damping_loss_factor,Damping loss factor,0.0438819259363335,,-,typ,DMA,,,,,,air,,SYN
221,compressive_strength,Compressive strength,4015267909.522652,,Pa,typ,,,,,,,air,,SYN
221,elongation_at_break,Elongation at break,2.368084789809348,,%,typ,,,,,,,air,,SYN
221,hollomon_K,Hollomon strength coefficient (K),,,Pa,typ,fit,,Synthetic fit parameter,,,,air,,SYN
221,hollomon_n,Hollomon strain hardening exponent (n),,,-,typ,fit,,,,,,air,,SYN
221,hardness_vickers,Hardness (Vickers),469.78300592865287,,HV,typ,,ASTM E92,,,,,air,,SYN
221,notch_sensitivity,Notch sensitivity,,,-,typ,,,,,,,air,,SYN
221,fracture_toughness_KIC,Fracture toughness KIC,10.929057229406974,,MPa*sqrt(m),typ,,ASTM E399,,,,,air,,SYN
221,impact_charpy,Charpy impact energy,11.429650591158387,,J,typ,,,,,,,air,,SYN
221,dbtt,Ductile-to-brittle transition temperature,,,C,typ,,,,,,,air,,SYN
221,endurance_limit,Endurance limit,,,Pa,typ,rotating bending,,,,,,air,,SYN
221,mean_stress_model,Mean stress correction model,,Soderberg,,typ,,,,,,,air,,SYN
221,deltaK_threshold,Fatigue threshold ΔKth,,,MPa*sqrt(m),typ,,,,,,,air,,SYN
221,larson_miller_C,Larson–Miller constant C,,,-,typ,LMP,,,,,,air,,SYN
221,relaxation_modulus,Relaxation modulus (at 1h),,,Pa,typ,stress relaxation,,,23.0,,,air,,SYN
221,specific_heat_cp,Specific heat Cp,866.889021578711,,J/kgK,typ,DSC,,,23.0,,,air,,SYN
221,thermal_diffusivity,Thermal diffusivity,4.6549191726112835e-05,,m^2/s,typ,,,,23.0,,,air,,SYN
221,emissivity,Emissivity,0.2427506847077715,,-,typ,,,,,,,air,,SYN
221,max_service_temperature,Max service temperature,1343.956620241724,,C,typ,,,,,,,air,,SYN
221,electrical_resistivity,Electrical resistivity,8189251681331464.0,,ohm*m,typ,,,,23.0,,,air,,SYN
221,dielectric_constant,Dielectric constant (εr),6.913285971014887,,-,typ,,,,,,1000000.0,air,,SYN
221,relative_permeability,Relative permeability μr,0.9646389369511416,,-,typ,,,,,,,air,,SYN
221,curie_temperature,Curie temperature,,,C,typ,,,,,,,air,,SYN
221,refractive_index,Refractive index,1.7169258715779527,,-,typ,,,,,,,air,,SYN
221,transmittance,Transmittance,,,-,typ,,,,,,,air,,SYN
221,corrosion_rate,Corrosion rate,,,mm/yr,typ,,,,,,,seawater,,SYN
221,chemical_compatibility,Chemical compatibility,,resistant to seawater,,typ,,,,,,,air,,SYN
221,coefficient_of_friction,Coefficient of friction (dry),0.5163970012331132,,-,typ,pin-on-disk,,,,,,air,,SYN
221,wear_rate,Wear rate,6.217249599693474e-05,,mm^3/Nm,typ,Archard,,,,,,air,,SYN
221,machinability_rating,Machinability rating,,,%,typ,,,100% ~ free-machining steel,,,,air,,SYN
221,weldability_rating,Weldability rating,,,1-5,typ,,,"1=poor,5=excellent",,,,air,,SYN
221,additive_compatibility,Additive manufacturing compatibility,,SLM,,typ,,,,,,,air,,SYN
221,surface_treatment_compatibility,Surface treatment compatibility,,plating,,typ,,,,,,,air,,SYN
221,test_temperature,Test temperature,23.0,,C,typ,,,Default reference test temp,,,,air,,SYN
222,applications_typical,Typical applications,,electrical insulation,,typ,,,,,,,air,,SYN
222,composition_wt_percent,Composition (wt%),,"{""Base"":100.0}",wt%,typ,reported,,,,,,air,,SYN
222,impurity_limits,Impurity limits,,standard,,typ,,,,,,,air,,SYN
222,crystal_structure,Crystal structure,,BCC,,typ,,,,,,,air,,SYN
222,grain_size,Grain size,54.57810882765173,,um,typ,ASTM E112,ASTM E112,,,,,air,,SYN
222,specific_volume,Specific volume,0.00011412058172235323,,m^3/kg,typ,,,,,,,air,,SYN
222,glass_transition_temperature,Glass transition temperature (Tg),,,C,typ,DSC,,,,,,air,,SYN
